GeneID	Product
OMCOBO_01687	hypothetical protein
OMCOBO_01688	hypothetical protein
OMCOBO_01689	hypothetical protein
OMCOBO_01690	hypothetical protein
OMCOBO_01691	hypothetical protein
OMCOBO_01692	hypothetical protein
OMCOBO_01693	hypothetical protein
OMCOBO_01694	hypothetical protein
OMCOBO_01695	hypothetical protein
OMCOBO_01696	hypothetical protein
OMCOBO_01697	HNH endonuclease
OMCOBO_01698	DNA-directed DNA polymerase
OMCOBO_01699	hypothetical protein
OMCOBO_01700	hypothetical protein
OMCOBO_01701	hypothetical protein
OMCOBO_01702	Secreted protein
OMCOBO_01703	Transcriptional regulator
OMCOBO_01704	Toxin
OMCOBO_01705	Amidase
OMCOBO_01706	redox-sensitive transcriptional activator SoxR
OMCOBO_01707	Dehydratase
OMCOBO_01708	Regulatory protein TetR
OMCOBO_01709	Acyl-CoA dehydrogenase
OMCOBO_01710	TetR family transcriptional regulator
OMCOBO_01711	Urea transporter
OMCOBO_01712	Alcohol dehydrogenase
OMCOBO_01713	Betaine aldehyde dehydrogenase
OMCOBO_01714	TetR family transcriptional regulator
OMCOBO_01715	homogentisate 1,2-dioxygenase
OMCOBO_01716	GntR family transcriptional regulator
OMCOBO_01717	MFS transporter
OMCOBO_01718	type ISP restriction/modification enzyme
OMCOBO_01719	Secreted protein
OMCOBO_01720	Putative secreted hydrolase
OMCOBO_01721	Peptidase S8
OMCOBO_01722	Membrane protein
OMCOBO_01723	Pirin
OMCOBO_01724	dimethylargininase
OMCOBO_01725	GntR family transcriptional regulator
OMCOBO_01726	asparagine synthase (glutamine-hydrolyzing)
OMCOBO_01727	SAM-dependent methyltransferase
OMCOBO_01728	PAS domain-containing protein
OMCOBO_01729	Oxidoreductase/dehydrogenase
OMCOBO_01730	Chitin-binding protein
OMCOBO_01731	AsnC family transcriptional regulator
OMCOBO_01732	Amino acid permease-associated region
OMCOBO_01733	Lipase
OMCOBO_01734	UmuC domain-containing protein
OMCOBO_01735	DNA polymerase III subunit alpha
OMCOBO_01736	Integral membrane protein
OMCOBO_01737	Short-chain dehydrogenase
OMCOBO_01738	TetR family transcriptional regulator
OMCOBO_01739	putative subtilase-type protease inhibitor
OMCOBO_01740	Serine protease
OMCOBO_01741	Band 7 domain-containing protein
OMCOBO_01742	Streptogrisin-B
OMCOBO_01743	DUF1684 domain-containing protein
OMCOBO_01744	NtaA/DmoA family FMN-dependent monooxygenase
OMCOBO_01745	Monooxygenase
OMCOBO_01746	Putative amino acid ABC transporter, substrate-binding protein
OMCOBO_01747	Putative amino acid ABC transporter, ATP-binding protein
OMCOBO_01748	Putative ABC transporter permease protein
OMCOBO_01749	Adenylate cyclase
OMCOBO_01750	Amino acid ABC transporter C permease
OMCOBO_01751	Putative acetyltransferase
OMCOBO_01752	ABC transporter substrate-binding protein
OMCOBO_01753	ATP-binding protein
OMCOBO_01754	DUF742 domain-containing protein
OMCOBO_01755	Roadblock/LC7 domain-containing protein
OMCOBO_01756	histidine kinase
OMCOBO_01757	Cell division protein SepF
OMCOBO_01758	Acyl-CoA dehydrogenase
OMCOBO_01759	MFS transporter
OMCOBO_01760	Glycosyltransferase RgtA/B/C/D-like domain-containing protein
OMCOBO_01761	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein
OMCOBO_01762	Proteinase inhibitor I78
OMCOBO_01763	cytochrome c oxidase subunit I
OMCOBO_01764	Transferase
OMCOBO_01765	D-inositol 3-phosphate glycosyltransferase
OMCOBO_01766	Resuscitation-promoting factor RpfB
OMCOBO_01767	Kynureninase
OMCOBO_01768	hypothetical protein
OMCOBO_01769	ribosome biogenesis GTPase Der
OMCOBO_01770	Transferase
OMCOBO_01771	(d)CMP kinase
OMCOBO_01772	prephenate dehydrogenase
OMCOBO_01773	chorismate mutase
OMCOBO_01774	Nucleotidyltransferase
OMCOBO_01775	Crystallin
OMCOBO_01776	Pseudouridine synthase
OMCOBO_01777	SMC-Scp complex subunit ScpB
OMCOBO_01778	Segregation and condensation protein A
OMCOBO_01779	Cobyrinic acid a,c-diamide synthase
OMCOBO_01780	Chromosome partitioning protein
OMCOBO_01781	alanine dehydrogenase
OMCOBO_01782	AAA+ ATPase domain-containing protein
OMCOBO_01783	NUDIX hydrolase
OMCOBO_01784	CTP synthase
OMCOBO_01785	Glucoamylase
OMCOBO_01786	Glycosyl hydrolase
OMCOBO_01787	Transcriptional regulator
OMCOBO_01788	Glycosyl transferase
OMCOBO_01789	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase
OMCOBO_01790	DNA repair protein RecN
OMCOBO_01791	Tail specific protease domain-containing protein
OMCOBO_01792	NAD kinase
OMCOBO_01793	Hemolysin A
OMCOBO_01794	hypothetical protein
OMCOBO_01795	SCP2 domain-containing protein
OMCOBO_01796	ABC transporter
OMCOBO_01797	ABC transporter permease
OMCOBO_01798	Ferrichrome ABC transport system permease protein
OMCOBO_01799	ABC transporter substrate-binding protein
OMCOBO_01800	Siderophore-interacting protein
OMCOBO_01801	HAD family hydrolase
OMCOBO_01802	Chromosome partitioning protein ParA
OMCOBO_01803	L-2 C4-diaminobutyrate decarboxylase
OMCOBO_01804	L-lysine N6-monooxygenase MbtG
OMCOBO_01805	Lysine N-acyltransferase MbtK
OMCOBO_01806	IucA/IucC family protein
OMCOBO_01807	Tetratricopeptide TPR_4
OMCOBO_01808	hypothetical protein
OMCOBO_01812	DNA-3-methyladenine glycosylase
OMCOBO_01813	Sporulation protein
OMCOBO_01814	YbhB/YbcL family Raf kinase inhibitor-like protein
OMCOBO_01815	HNH nuclease domain-containing protein
OMCOBO_01816	putative membrane transporter protein
OMCOBO_01817	Band 7 domain-containing protein
OMCOBO_01818	NfeD family protein
OMCOBO_01819	ABC transporter ATP-binding protein
OMCOBO_01820	hypothetical protein
OMCOBO_01821	Secreted protein
OMCOBO_01822	Chaplin
OMCOBO_01823	Chaplin
OMCOBO_01824	Two-component system response regulator
OMCOBO_01825	Oxygen sensor histidine kinase NreB
OMCOBO_01826	Oxidoreductase
OMCOBO_01827	Transglycosylase SLT domain-containing protein
OMCOBO_01828	ABC transporter ATP-binding protein
OMCOBO_01829	phosphoserine phosphatase SerB
OMCOBO_01830	Phosphohistidine phosphatase
OMCOBO_01831	hypothetical protein
OMCOBO_01832	Secreted protein
OMCOBO_01833	MFS transporter
OMCOBO_01834	Putative GntR family transcriptional regulator
OMCOBO_01835	enoyl-ACP reductase FabI
OMCOBO_01836	3-oxoacyl-[acyl-carrier-protein] reductase
OMCOBO_01837	Peptidase U62 modulator of DNA gyrase
OMCOBO_01838	hypothetical protein
OMCOBO_01839	Peptidase
OMCOBO_01840	tyrosine--tRNA ligase
OMCOBO_01841	Membrane protein
OMCOBO_01842	Acetone carboxylase
OMCOBO_01843	GTP 3',8-cyclase MoaA
OMCOBO_01844	Cation acetate symporter
OMCOBO_01845	Membrane protein
OMCOBO_01846	hypothetical protein
OMCOBO_01847	Peptidase S8
OMCOBO_01848	MerR family transcriptional regulator
OMCOBO_01849	Lysoplasmalogenase
OMCOBO_01850	C-5 sterol desaturase
OMCOBO_01851	Amidohydrolase
OMCOBO_01852	Amidohydrolase-related domain-containing protein
OMCOBO_01853	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase
OMCOBO_01854	Acetoacetate decarboxylase
OMCOBO_01855	TetR family transcriptional regulator
OMCOBO_01856	DEDDh family exonuclease
OMCOBO_01857	Prokaryotic metallothionein
OMCOBO_01858	SURF1-like protein
OMCOBO_01859	Glucoamylase
OMCOBO_01860	Oxidoreductase
OMCOBO_01861	alkaline shock response membrane anchor protein AmaP
OMCOBO_01862	DUF6286 domain-containing protein
OMCOBO_01863	Asp23/Gls24 family envelope stress response protein
OMCOBO_01864	DUF2273 domain-containing protein
OMCOBO_01865	Asp23/Gls24 family envelope stress response protein
OMCOBO_01866	Nucleopolyhedrovirus P10 family protein
OMCOBO_01867	Enoyl-CoA hydratase
OMCOBO_01868	Helix-turn-helix domain-containing protein
OMCOBO_01869	ribosomal protection-like ABC-F family protein
OMCOBO_01870	PBS lyase
OMCOBO_01871	Alpha/beta hydrolase
OMCOBO_01872	Aldolase
OMCOBO_01873	Lysozyme
OMCOBO_01874	Phosphate transporter
OMCOBO_01875	Secreted protein
OMCOBO_01876	cobalamin biosynthesis protein
OMCOBO_01877	cobyric acid synthase
OMCOBO_01878	Mg-protoporphyrin IX chelatase
OMCOBO_01879	cob(I)yrinic acid a,c-diamide adenosyltransferase
OMCOBO_01880	cobyrinate a,c-diamide synthase
OMCOBO_01881	Cobalamin biosynthesis protein CbiX
OMCOBO_01882	Rv2231c family pyridoxal phosphate-dependent protein CobC
OMCOBO_01883	SCO1860 family LAETG-anchored protein
OMCOBO_01884	3-oxoacyl-[acyl-carrier-protein] reductase
OMCOBO_01885	IacB
OMCOBO_01886	Transcriptional regulator
OMCOBO_01887	Amidohydrolase
OMCOBO_01888	diaminobutyrate acetyltransferase
OMCOBO_01889	diaminobutyrate--2-oxoglutarate transaminase
OMCOBO_01890	L-ectoine synthase
OMCOBO_01891	ectoine hydroxylase
OMCOBO_01892	NADH:flavin oxidoreductase/NADH oxidase
OMCOBO_01893	Aminotransferase class V domain-containing protein
OMCOBO_01894	Protein-disulfide isomerase
OMCOBO_01895	Methyltransferase
OMCOBO_01896	N-acetyltransferase
OMCOBO_01897	Aldehyde dehydrogenase
OMCOBO_01898	IclR family transcriptional regulator
OMCOBO_01899	Sortase
OMCOBO_01900	Class F sortase
OMCOBO_01901	Alanine-rich protein
OMCOBO_01902	putative 5-dehydro-4-deoxyglucarate dehydratase
OMCOBO_01903	NAD-dependent dehydratase
OMCOBO_01904	GlsB/YeaQ/YmgE family stress response membrane protein
OMCOBO_01905	Putative transport associated protein
OMCOBO_01906	Methylene-tetrahydromethanopterin reductase
OMCOBO_01907	Putative methyltransferase
OMCOBO_01908	HEAT repeat domain-containing protein
OMCOBO_01909	Endonuclease/exonuclease/phosphatase domain-containing protein
OMCOBO_01910	hypothetical protein
OMCOBO_01911	Membrane protein
OMCOBO_01912	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
OMCOBO_01913	EbrA repressor
OMCOBO_01914	Ligand-binding protein SH3
OMCOBO_01915	MIP18 family-like domain-containing protein
OMCOBO_01916	Fe-S cluster assembly sulfur transfer protein SufU
OMCOBO_01917	putative cysteine desulfurase
OMCOBO_01918	Fe-S cluster assembly ATPase SufC
OMCOBO_01919	Non-heme iron oxygenase ferredoxin subunit
OMCOBO_01920	Fe-S cluster assembly protein SufD
OMCOBO_01921	Fe-S cluster assembly protein SufB
OMCOBO_01922	ArsR family transcriptional regulator
OMCOBO_01923	ABC-2 type transport system ATP-binding protein
OMCOBO_01924	Transport permease protein
OMCOBO_01925	Cytochrome B
OMCOBO_01926	Amidohydrolase
OMCOBO_01927	Lipoprotein
OMCOBO_01928	heme o synthase
OMCOBO_01929	transketolase
OMCOBO_01930	transaldolase
OMCOBO_01931	glucose-6-phosphate dehydrogenase
OMCOBO_01932	glucose-6-phosphate dehydrogenase assembly protein OpcA
OMCOBO_01933	6-phosphogluconolactonase
OMCOBO_01934	glucose-6-phosphate isomerase
OMCOBO_01935	MFS transporter
OMCOBO_01936	RNA polymerase-binding protein RbpA
OMCOBO_01937	preprotein translocase subunit SecG
OMCOBO_01938	triose-phosphate isomerase
OMCOBO_01939	Phosphoglycerate kinase
OMCOBO_01940	type I glyceraldehyde-3-phosphate dehydrogenase
OMCOBO_01941	DNA-binding protein WhiA
OMCOBO_01942	Putative gluconeogenesis factor
OMCOBO_01943	RNase adapter RapZ
OMCOBO_01944	excinuclease ABC subunit UvrC
OMCOBO_01945	Gram-positive cocci surface proteins LPxTG domain-containing protein
OMCOBO_01946	Peptidase C39-like domain-containing protein
OMCOBO_01947	XRE family transcriptional regulator
OMCOBO_01948	Cytochrome bc1 complex Rieske iron-sulfur subunit
OMCOBO_01949	MFS transporter
OMCOBO_01950	2-deoxy-scyllo-inosamine dehydrogenase
OMCOBO_01951	Substrate-binding domain-containing protein
OMCOBO_01952	Carbohydrate kinase
OMCOBO_01953	excinuclease ABC subunit UvrA
OMCOBO_01954	TetR family transcriptional regulator
OMCOBO_01955	FAD-dependent oxidoreductase
OMCOBO_01956	Maleylpyruvate isomerase
OMCOBO_01957	Zn-dependent hydrolase
OMCOBO_01958	Integral membrane export protein
OMCOBO_01959	Export associated protein
OMCOBO_01960	hypothetical protein
OMCOBO_01961	excinuclease ABC subunit UvrB
OMCOBO_01962	Hydrolase
OMCOBO_01963	Methylated-DNA--protein-cysteine methyltransferase
OMCOBO_01964	DUF1697 domain-containing protein
OMCOBO_01965	PemK family protein
OMCOBO_01966	Uridine kinase
OMCOBO_01967	CchlP
OMCOBO_01968	IclR family transcriptional regulator
OMCOBO_01969	NADPH:quinone reductase
OMCOBO_01970	FAD-binding domain-containing protein
OMCOBO_01971	Translation initiation factor 2
OMCOBO_01972	NTPase
OMCOBO_01973	hypothetical protein
OMCOBO_01974	Helicase XPB/Ssl2 N-terminal domain-containing protein
OMCOBO_01975	SWIM-type domain-containing protein
OMCOBO_01976	Helicase
OMCOBO_01977	DNA 3'-5' helicase
OMCOBO_01978	Tetratricopeptide repeat protein
OMCOBO_01979	(S)-ureidoglycine aminohydrolase cupin domain-containing protein
OMCOBO_01980	dephospho-CoA kinase
OMCOBO_01981	ATP-grasp superfamily enzyme
OMCOBO_01982	Right handed beta helix domain-containing protein
OMCOBO_01983	30S ribosomal protein S1
OMCOBO_01984	SAM-dependent methyltransferase
OMCOBO_01985	ATP-dependent helicase HrpB
OMCOBO_01986	DUF3068 domain-containing protein
OMCOBO_01987	SPW_0924 family protein
OMCOBO_01988	Lytic transglycosylase
OMCOBO_01989	DUF4184 domain-containing protein
OMCOBO_01990	DNA polymerase I
OMCOBO_01991	Molybdopterin oxidoreductase domain-containing protein
OMCOBO_01992	Thioesterase
OMCOBO_01993	Extracellular ligand-binding receptor
OMCOBO_01994	Putative branched-chain amino acid ABC transporter permease protein
OMCOBO_01995	Branched-chain amino acid ABC transporter permease
OMCOBO_01996	ABC transporter ATP-binding protein
OMCOBO_01997	Urea ABC transporter C ATP-binding protein UrtE
OMCOBO_01998	Two-component system response regulator
OMCOBO_02000	Helix-turn-helix domain-containing protein
OMCOBO_02001	pyruvate kinase
OMCOBO_02002	DUF541 domain-containing protein
OMCOBO_02003	2' C3'-cyclic-nucleotide 2'-phosphodiesterase
OMCOBO_02004	L-lysine N6-monooxygenase MbtG
OMCOBO_02005	Aspartate aminotransferase family protein
OMCOBO_02006	aminopeptidase N
OMCOBO_02007	AraC family transcriptional regulator
OMCOBO_02008	Beta-galactosidase
OMCOBO_02009	WW domain-containing protein
OMCOBO_02010	histidine kinase
OMCOBO_02011	Response regulator
OMCOBO_02012	Peptidase S1 and S6 chymotrypsin/Hap
OMCOBO_02013	SprT-like domain-containing protein
OMCOBO_02014	Alpha/beta hydrolase
OMCOBO_02015	LacI family transcriptional regulator
OMCOBO_02016	Putative metallo-beta-lactamase superfamily protein
OMCOBO_02017	Lipoprotein
OMCOBO_02018	Pyridoxamine 5'-phosphate oxidase
OMCOBO_02019	3-oxoacyl-ACP reductase
OMCOBO_02020	MarR family transcriptional regulator
OMCOBO_02021	ArsR family transcriptional regulator
OMCOBO_02022	Flavin reductase like domain-containing protein
OMCOBO_02023	Glutamate synthase
OMCOBO_02024	glutamate synthase large subunit
OMCOBO_02025	VIT family protein
OMCOBO_02026	ADP-ribosylglycohydrolase
OMCOBO_02027	prolipoprotein diacylglyceryl transferase
OMCOBO_02028	Membrane protein
OMCOBO_02029	tryptophan synthase subunit alpha
OMCOBO_02030	tryptophan synthase subunit beta
OMCOBO_02031	tryptophan biosynthesis modulator TrpM
OMCOBO_02032	indole-3-glycerol phosphate synthase TrpC
OMCOBO_02033	DUF2752 domain-containing protein
OMCOBO_02034	Integral membrane protein
OMCOBO_02035	TIGR02234 family membrane protein
OMCOBO_02036	anthranilate synthase component I
OMCOBO_02037	phosphoribosyl-AMP cyclohydrolase
OMCOBO_02038	hypothetical protein
OMCOBO_02039	TIGR03085 family protein
OMCOBO_02040	LysR family transcriptional regulator
OMCOBO_02041	Succinate dehydrogenase
OMCOBO_02042	Succinate dehydrogenase / fumarate reductase flavoprotein subunit
OMCOBO_02043	Succinate dehydrogenase
OMCOBO_02044	Imidazole glycerol phosphate synthase subunit HisF
OMCOBO_02045	RidA family protein
OMCOBO_02046	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylidenea mino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA
OMCOBO_02047	imidazole glycerol phosphate synthase subunit HisH
OMCOBO_02048	Amidotransferase
OMCOBO_02049	imidazoleglycerol-phosphate dehydratase HisB
OMCOBO_02050	histidinol-phosphate transaminase
OMCOBO_02051	Histidinol dehydrogenase
OMCOBO_02052	Oxidoreductase
OMCOBO_02053	Lon N-terminal domain-containing protein
OMCOBO_02054	Cys-tRNA(Pro) deacylase
OMCOBO_02055	ABC transporter permease
OMCOBO_02056	ABC transporter permease
OMCOBO_02057	ABC transporter ATP-binding protein
OMCOBO_02058	NYN domain-containing protein
OMCOBO_02059	Small hydrophilic protein
OMCOBO_02060	DNA polymerase III subunit alpha
OMCOBO_02061	DUF2252 domain-containing protein
OMCOBO_02062	Integral membrane protein
OMCOBO_02063	DSBA oxidoreductase
OMCOBO_02064	Integral membrane protein
OMCOBO_02065	DSBA oxidoreductase
OMCOBO_02066	Dienelactone hydrolase
OMCOBO_02067	Mechanosensitive ion channel protein
OMCOBO_02068	Na+/H+ antiporter
OMCOBO_02069	Pseudouridine synthase
OMCOBO_02070	signal peptidase II
OMCOBO_02071	DNA-binding protein
OMCOBO_02072	isoleucine--tRNA ligase
OMCOBO_02073	Cell wall synthesis protein Wag31
OMCOBO_02074	YggT family protein
OMCOBO_02075	Cell division protein SepF
OMCOBO_02076	Pyridoxal phosphate homeostasis protein
OMCOBO_02077	peptidoglycan editing factor PgeF
OMCOBO_02078	cell division protein FtsZ
OMCOBO_02079	Cell division protein FtsQ
OMCOBO_02080	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
OMCOBO_02081	putative lipid II flippase FtsW
OMCOBO_02082	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase
OMCOBO_02083	phospho-N-acetylmuramoyl-pentapeptide-transferase 
OMCOBO_02084	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alani ne ligase
OMCOBO_02085	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-di aminopimelate ligase
OMCOBO_02086	Cell division protein
OMCOBO_02087	Membrane protein
OMCOBO_02088	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH
OMCOBO_02089	Carbonic anhydrase
OMCOBO_02090	ATPase
OMCOBO_02091	DUF58 domain-containing protein
OMCOBO_02092	transglutaminaseTgpA domain-containing protein
OMCOBO_02093	DUF3040 domain-containing protein
OMCOBO_02094	Methyltransferase
OMCOBO_02095	SAV-6107-like HEPN domain-containing protein
OMCOBO_02096	ABC transporter ATP-binding protein
OMCOBO_02097	ABC-2 type transporter transmembrane domain-containing protein
OMCOBO_02098	TetR family transcriptional regulator
OMCOBO_02099	Membrane protein
OMCOBO_02100	Phytoene dehydrogenase
OMCOBO_02101	Integral membrane protein
OMCOBO_02102	methylenetetrahydrofolate reductase [NAD(P)H]
OMCOBO_02103	Thiamine-phosphate synthase
OMCOBO_02104	Transcriptional regulatory protein
OMCOBO_02105	Ferredoxin reductase
OMCOBO_02106	glycine oxidase ThiO
OMCOBO_02107	sulfur carrier protein ThiS
OMCOBO_02108	Thiazole synthase
OMCOBO_02109	MerR family transcriptional regulator
OMCOBO_02110	Stk1 family PASTA domain-containing Ser/Thr kinase
OMCOBO_02111	putative endonuclease 4
OMCOBO_02112	Sulfite oxidase-like oxidoreductase
OMCOBO_02113	bacterioferritin
OMCOBO_02114	Bacterioferritin-associated ferredoxin
OMCOBO_02115	class II 3-deoxy-7-phosphoheptulonate synthase
OMCOBO_02116	anthranilate synthase
OMCOBO_02117	Lactate dehydrogenase
OMCOBO_02118	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
OMCOBO_02119	LuxR family transcriptional regulator
OMCOBO_02120	MacS family sensor histidine kinase
OMCOBO_02121	1-acyl-sn-glycerol-3-phosphate acyltransferase
OMCOBO_02122	Esterase/lipase
OMCOBO_02123	DUF308 domain-containing protein
OMCOBO_02124	Endonuclease/exonuclease/phosphatase domain-containing protein
OMCOBO_02125	Glucokinase
OMCOBO_02126	DUF5304 domain-containing protein
OMCOBO_02127	Arsenic-transporting ATPase
OMCOBO_02128	Cyclase
OMCOBO_02129	Calcineurin-like phosphoesterase domain-containing protein
OMCOBO_02130	Acyl-CoA synthetase
OMCOBO_02131	Glycosyl transferase
OMCOBO_02132	Membrane protein
OMCOBO_02133	Lipoprotein
