# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_02324	contig_2	2603866	2604099	-	234	34
OMCOBO_02325	contig_2	2604099	2605550	-	1452	355
OMCOBO_02326	contig_2	2605778	2606857	+	1080	261
OMCOBO_02327	contig_2	2607296	2608636	+	1341	860
OMCOBO_02328	contig_2	2608636	2609307	+	672	120
OMCOBO_02329	contig_2	2609304	2610533	+	1230	292
OMCOBO_02330	contig_2	2610530	2612152	+	1623	325
OMCOBO_02331	contig_2	2612149	2613027	+	879	74
OMCOBO_02332	contig_2	2613084	2614253	-	1170	413
OMCOBO_02333	contig_2	2614529	2615761	+	1233	1355
OMCOBO_02334	contig_2	2615733	2616107	-	375	22
OMCOBO_02335	contig_2	2616117	2617790	-	1674	7882
OMCOBO_02336	contig_2	2617907	2618446	+	540	23
OMCOBO_02337	contig_2	2618439	2619458	+	1020	36
OMCOBO_02338	contig_2	2619931	2621412	+	1482	307
OMCOBO_02339	contig_2	2621598	2622743	+	1146	23
OMCOBO_02340	contig_2	2622770	2623006	-	237	35
OMCOBO_02341	contig_2	2623239	2623565	+	327	2442
OMCOBO_02342	contig_2	2623698	2624642	-	945	256
OMCOBO_02343	contig_2	2624702	2625157	-	456	18
OMCOBO_02344	contig_2	2625353	2625676	-	324	32
OMCOBO_02345	contig_2	2625930	2626043	-	114	16
OMCOBO_02346	contig_2	2626040	2626261	-	222	9
OMCOBO_02347	contig_2	2626530	2627360	+	831	340
OMCOBO_02348	contig_2	2627357	2627548	+	192	946
OMCOBO_02349	contig_2	2627721	2628041	+	321	1383
OMCOBO_02350	contig_2	2628159	2628704	+	546	606
OMCOBO_02351	contig_2	2628730	2630811	-	2082	76
OMCOBO_02352	contig_2	2631118	2632164	+	1047	45
OMCOBO_02353	contig_2	2632451	2633113	+	663	327
OMCOBO_02354	contig_2	2633207	2633953	-	747	29
OMCOBO_02355	contig_2	2634099	2634743	+	645	10
OMCOBO_02356	contig_2	2635048	2636967	+	1920	48
OMCOBO_02357	contig_2	2637091	2637555	+	465	745
OMCOBO_02358	contig_2	2637713	2638348	+	636	1166
OMCOBO_02359	contig_2	2638375	2639295	-	921	1699
OMCOBO_02360	contig_2	2639552	2640745	+	1194	123
OMCOBO_02361	contig_2	2641051	2641707	+	657	79
OMCOBO_02362	contig_2	2641860	2642639	+	780	239
OMCOBO_02363	contig_2	2642636	2643484	+	849	598
OMCOBO_02364	contig_2	2643799	2644998	+	1200	4523
OMCOBO_02365	contig_2	2645105	2645605	-	501	63
OMCOBO_02366	contig_2	2645712	2646263	-	552	22
OMCOBO_02367	contig_2	2646504	2646650	-	147	0
OMCOBO_02368	contig_2	2646647	2647264	-	618	19
OMCOBO_02369	contig_2	2647579	2648040	-	462	56
OMCOBO_02371	contig_2	2648753	2650165	+	1413	446
OMCOBO_02372	contig_2	2650350	2651138	+	789	159
OMCOBO_02373	contig_2	2651326	2652030	+	705	43
OMCOBO_02374	contig_2	2652089	2652301	+	213	34
OMCOBO_02375	contig_2	2652322	2652981	-	660	1134
OMCOBO_02376	contig_2	2653034	2653861	-	828	32
OMCOBO_02377	contig_2	2653861	2656326	-	2466	94
OMCOBO_02378	contig_2	2656462	2657634	-	1173	42
OMCOBO_02379	contig_2	2657853	2658965	+	1113	452
OMCOBO_02380	contig_2	2659054	2659788	-	735	1286
OMCOBO_02381	contig_2	2659890	2661029	-	1140	12971
OMCOBO_02382	contig_2	2661285	2661860	-	576	10691
OMCOBO_02383	contig_2	2661977	2662552	-	576	66645
OMCOBO_02384	contig_2	2662734	2663192	-	459	1622
OMCOBO_02385	contig_2	2663344	2663766	-	423	2498
OMCOBO_02386	contig_2	2664284	2667031	+	2748	58697
OMCOBO_02387	contig_2	2667130	2667561	-	432	17
OMCOBO_02388	contig_2	2668127	2669728	-	1602	7597
OMCOBO_02389	contig_2	2669844	2670506	+	663	72
OMCOBO_02390	contig_2	2670727	2671941	+	1215	350
OMCOBO_02391	contig_2	2672137	2673015	+	879	134
OMCOBO_02392	contig_2	2673149	2674570	+	1422	174
OMCOBO_02393	contig_2	2674567	2675247	+	681	140
OMCOBO_02394	contig_2	2675461	2676627	+	1167	7
OMCOBO_02395	contig_2	2676752	2678041	+	1290	1
OMCOBO_02396	contig_2	2678110	2679132	-	1023	1164
OMCOBO_02397	contig_2	2679140	2679655	-	516	192
OMCOBO_02398	contig_2	2679845	2680666	+	822	1968
OMCOBO_02399	contig_2	2680705	2681403	-	699	184
OMCOBO_02400	contig_2	2681435	2682619	+	1185	429
OMCOBO_02401	contig_2	2682709	2683665	+	957	5581
OMCOBO_02402	contig_2	2683679	2684725	+	1047	12135
OMCOBO_02403	contig_2	2684833	2685081	+	249	26801
OMCOBO_02404	contig_2	2685158	2686444	+	1287	15091
OMCOBO_02405	contig_2	2686534	2687424	-	891	154
OMCOBO_02406	contig_2	2687526	2688020	-	495	272
OMCOBO_02407	contig_2	2688346	2689284	+	939	111
OMCOBO_02408	contig_2	2689488	2690189	+	702	331
OMCOBO_02409	contig_2	2690176	2692737	-	2562	1308
OMCOBO_02410	contig_2	2692882	2693526	+	645	50
OMCOBO_02411	contig_2	2693603	2695078	+	1476	1594
OMCOBO_02412	contig_2	2695165	2696085	-	921	652
OMCOBO_02413	contig_2	2696178	2697095	-	918	305
OMCOBO_02414	contig_2	2697092	2698099	-	1008	139
OMCOBO_02415	contig_2	2698089	2699750	-	1662	143
OMCOBO_02416	contig_2	2699897	2700898	-	1002	29
OMCOBO_02417	contig_2	2701177	2701605	-	429	4305
OMCOBO_02418	contig_2	2701889	2702911	-	1023	1792
OMCOBO_02419	contig_2	2702982	2703476	+	495	70
OMCOBO_02420	contig_2	2703510	2704184	+	675	1090
OMCOBO_02421	contig_2	2704366	2704746	-	381	117
OMCOBO_02422	contig_2	2705138	2706472	-	1335	17
OMCOBO_02423	contig_2	2706484	2706630	-	147	0
OMCOBO_02424	contig_2	2706960	2707970	+	1011	6
OMCOBO_02425	contig_2	2708283	2709506	+	1224	0
OMCOBO_02426	contig_2	2709514	2710239	+	726	0
OMCOBO_02427	contig_2	2710236	2714630	+	4395	52
OMCOBO_02428	contig_2	2714627	2716258	+	1632	31
OMCOBO_02429	contig_2	2716255	2716983	+	729	2
OMCOBO_02430	contig_2	2717181	2718497	+	1317	60
OMCOBO_02431	contig_2	2718494	2718664	+	171	8
OMCOBO_02432	contig_2	2718661	2718924	+	264	95
OMCOBO_02433	contig_2	2718921	2719796	+	876	353
OMCOBO_02434	contig_2	2719771	2720427	+	657	30
OMCOBO_02435	contig_2	2720879	2721910	+	1032	333
OMCOBO_02436	contig_2	2722025	2722639	-	615	1126
OMCOBO_02437	contig_2	2722645	2723058	-	414	795
OMCOBO_02438	contig_2	2723535	2724335	+	801	200
OMCOBO_02439	contig_2	2724499	2725374	+	876	1435
OMCOBO_02443	contig_2	2726109	2726408	+	300	230
OMCOBO_02444	contig_2	2726476	2727930	+	1455	550
OMCOBO_02445	contig_2	2727947	2729119	-	1173	311
OMCOBO_02446	contig_2	2729431	2731347	-	1917	1236
OMCOBO_02447	contig_2	2731425	2732444	-	1020	1446
OMCOBO_02448	contig_2	2732454	2733716	-	1263	10300
OMCOBO_02449	contig_2	2733940	2735307	-	1368	2114
OMCOBO_02450	contig_2	2735334	2736317	-	984	20
OMCOBO_02451	contig_2	2736479	2738641	+	2163	364
OMCOBO_02452	contig_2	2738660	2739670	-	1011	1452
OMCOBO_02453	contig_2	2739675	2739815	-	141	16
OMCOBO_02454	contig_2	2739779	2740234	-	456	66
OMCOBO_02455	contig_2	2740335	2741159	+	825	79
OMCOBO_02456	contig_2	2741197	2742435	-	1239	632
OMCOBO_02457	contig_2	2742437	2742916	-	480	178
OMCOBO_02458	contig_2	2743118	2743483	+	366	1
OMCOBO_02459	contig_2	2743869	2744666	+	798	2211
OMCOBO_02460	contig_2	2744697	2745485	-	789	1578
OMCOBO_02461	contig_2	2745653	2746012	+	360	229
OMCOBO_02462	contig_2	2746162	2746572	+	411	656
OMCOBO_02463	contig_2	2747010	2747669	+	660	523
OMCOBO_02464	contig_2	2747916	2749034	-	1119	105
OMCOBO_02465	contig_2	2749689	2750756	+	1068	335
OMCOBO_02466	contig_2	2750806	2751108	-	303	75
OMCOBO_02467	contig_2	2751312	2752136	+	825	102
OMCOBO_02468	contig_2	2752139	2752360	+	222	764
OMCOBO_02469	contig_2	2752384	2753583	+	1200	949
OMCOBO_02470	contig_2	2753752	2754549	+	798	179
OMCOBO_02471	contig_2	2754619	2756664	+	2046	16
OMCOBO_02472	contig_2	2756806	2758203	+	1398	18
OMCOBO_02473	contig_2	2758203	2760842	+	2640	171
OMCOBO_02474	contig_2	2760839	2761195	+	357	0
OMCOBO_02475	contig_2	2761238	2762176	+	939	1077
OMCOBO_02476	contig_2	2762381	2764273	+	1893	50
OMCOBO_02477	contig_2	2764859	2766118	+	1260	2908
OMCOBO_02478	contig_2	2766115	2767038	+	924	1096
OMCOBO_02479	contig_2	2767043	2767879	+	837	593
OMCOBO_02480	contig_2	2768213	2769160	+	948	206
OMCOBO_02481	contig_2	2769204	2770202	-	999	1354
OMCOBO_02482	contig_2	2770905	2771804	+	900	252
OMCOBO_02483	contig_2	2772209	2773867	+	1659	21
OMCOBO_02484	contig_2	2773957	2775381	+	1425	82
OMCOBO_02485	contig_2	2775626	2776192	+	567	449
OMCOBO_02486	contig_2	2776300	2778459	-	2160	40493
OMCOBO_02487	contig_2	2778782	2781517	-	2736	11569
OMCOBO_02488	contig_2	2781957	2782145	-	189	10
OMCOBO_02489	contig_2	2782497	2783624	-	1128	366
OMCOBO_02490	contig_2	2783699	2785156	+	1458	65
OMCOBO_02491	contig_2	2785174	2786151	-	978	301
OMCOBO_02492	contig_2	2786241	2787719	+	1479	110
OMCOBO_02493	contig_2	2787891	2788895	+	1005	179
OMCOBO_02494	contig_2	2789572	2790153	+	582	324
OMCOBO_02495	contig_2	2790306	2791688	-	1383	68247
OMCOBO_02496	contig_2	2791911	2792873	+	963	7397
OMCOBO_02497	contig_2	2793016	2793840	+	825	723
OMCOBO_02498	contig_2	2793853	2794746	+	894	2025
OMCOBO_02499	contig_2	2794743	2794874	+	132	5
OMCOBO_02500	contig_2	2795075	2795398	+	324	1850
OMCOBO_02501	contig_2	2795439	2796896	-	1458	85
OMCOBO_02502	contig_2	2796998	2797708	+	711	66
OMCOBO_02503	contig_2	2797809	2799431	+	1623	226
OMCOBO_02504	contig_2	2799528	2800346	-	819	1610
OMCOBO_02505	contig_2	2800424	2801170	-	747	157
OMCOBO_02506	contig_2	2801812	2803293	+	1482	6578
OMCOBO_02507	contig_2	2803290	2803718	+	429	1601
OMCOBO_02508	contig_2	2803715	2804077	+	363	2683
OMCOBO_02509	contig_2	2804052	2804684	+	633	5645
OMCOBO_02510	contig_2	2804681	2806111	+	1431	7345
OMCOBO_02511	contig_2	2806159	2807259	+	1101	7651
OMCOBO_02512	contig_2	2807409	2808128	-	720	281
OMCOBO_02513	contig_2	2808405	2810162	-	1758	20144
OMCOBO_02514	contig_2	2810454	2811545	+	1092	4095
OMCOBO_02515	contig_2	2811639	2811905	+	267	414
OMCOBO_02516	contig_2	2812003	2813373	+	1371	353
OMCOBO_02517	contig_2	2813987	2814925	-	939	2316
OMCOBO_02518	contig_2	2815031	2815405	-	375	182
OMCOBO_02519	contig_2	2816180	2817499	-	1320	2359
OMCOBO_02520	contig_2	2817511	2818008	-	498	1516
OMCOBO_02521	contig_2	2818048	2819049	-	1002	9339
OMCOBO_02522	contig_2	2819234	2820430	-	1197	194
OMCOBO_02523	contig_2	2820498	2821838	+	1341	452
OMCOBO_02524	contig_2	2822068	2822697	-	630	4669
OMCOBO_02525	contig_2	2822697	2823782	-	1086	6307
OMCOBO_02526	contig_2	2823966	2825273	-	1308	129
OMCOBO_02527	contig_2	2825489	2826283	+	795	1648
OMCOBO_02528	contig_2	2826324	2827229	-	906	1985
OMCOBO_02529	contig_2	2827236	2827595	-	360	1494
OMCOBO_02530	contig_2	2827837	2828268	+	432	1528
OMCOBO_02531	contig_2	2828319	2829188	-	870	398
OMCOBO_02532	contig_2	2829319	2830062	-	744	329
OMCOBO_02533	contig_2	2830059	2831159	-	1101	2320
OMCOBO_02534	contig_2	2831247	2832383	-	1137	4540
OMCOBO_02535	contig_2	2832384	2833400	-	1017	1033
OMCOBO_02536	contig_2	2833710	2834444	+	735	156
OMCOBO_02537	contig_2	2834583	2835434	+	852	269
OMCOBO_02538	contig_2	2835550	2835825	+	276	105
OMCOBO_02539	contig_2	2835862	2837064	-	1203	456
OMCOBO_02540	contig_2	2837205	2839328	-	2124	750
OMCOBO_02541	contig_2	2839518	2841407	-	1890	922
OMCOBO_02542	contig_2	2841723	2843642	-	1920	12037
OMCOBO_02543	contig_2	2844009	2844275	+	267	16625
OMCOBO_02544	contig_2	2844588	2845538	+	951	291
OMCOBO_02545	contig_2	2845436	2845726	-	291	4
OMCOBO_02546	contig_2	2845747	2846730	-	984	455
OMCOBO_02547	contig_2	2846845	2847099	+	255	93
OMCOBO_02548	contig_2	2847215	2847988	-	774	215
OMCOBO_02549	contig_2	2848130	2851123	-	2994	154
OMCOBO_02550	contig_2	2851120	2851590	-	471	17
OMCOBO_02551	contig_2	2851650	2852450	+	801	53
OMCOBO_02552	contig_2	2852662	2853507	-	846	166
OMCOBO_02553	contig_2	2853798	2854562	-	765	1293
OMCOBO_02554	contig_2	2854839	2857736	-	2898	16712
OMCOBO_02555	contig_2	2858058	2860016	-	1959	1356
OMCOBO_02557	contig_2	2860602	2861981	+	1380	796
OMCOBO_02558	contig_2	2862231	2862464	-	234	50
OMCOBO_02559	contig_2	2862468	2862644	-	177	21
OMCOBO_02561	contig_2	2863646	2864056	-	411	411
OMCOBO_02562	contig_2	2864296	2864730	-	435	3037
OMCOBO_02563	contig_2	2864934	2866820	-	1887	1642
OMCOBO_02564	contig_2	2866845	2867456	-	612	2160
OMCOBO_02565	contig_2	2867510	2867671	-	162	690
OMCOBO_02566	contig_2	2867874	2868023	-	150	254
OMCOBO_02567	contig_2	2868154	2869245	+	1092	8605
OMCOBO_02568	contig_2	2869208	2870257	-	1050	694
OMCOBO_02569	contig_2	2870391	2870996	-	606	434
OMCOBO_02570	contig_2	2871094	2872362	-	1269	3322
OMCOBO_02571	contig_2	2872587	2873087	-	501	573
OMCOBO_02572	contig_2	2873320	2874525	-	1206	757
OMCOBO_02573	contig_2	2874900	2876987	+	2088	1215
OMCOBO_02574	contig_2	2877098	2878534	-	1437	3516
OMCOBO_02575	contig_2	2878728	2878985	-	258	21062
OMCOBO_02576	contig_2	2879000	2879320	-	321	23657
OMCOBO_02577	contig_2	2879566	2883351	-	3786	15407
OMCOBO_02578	contig_2	2883567	2884370	-	804	2557
OMCOBO_02579	contig_2	2884629	2885168	-	540	42
OMCOBO_02580	contig_2	2885283	2887205	-	1923	4948
OMCOBO_02581	contig_2	2887296	2888903	-	1608	22
OMCOBO_02582	contig_2	2889079	2889525	+	447	216
OMCOBO_02583	contig_2	2889544	2890758	-	1215	1724
OMCOBO_02584	contig_2	2890755	2892896	-	2142	3691
OMCOBO_02585	contig_2	2892893	2893591	-	699	570
OMCOBO_02586	contig_2	2893595	2894524	-	930	1757
OMCOBO_02587	contig_2	2894763	2895782	-	1020	10752
OMCOBO_02588	contig_2	2896079	2896492	-	414	3492
OMCOBO_02589	contig_2	2896612	2896962	-	351	667
OMCOBO_02590	contig_2	2896965	2898491	-	1527	4303
OMCOBO_02591	contig_2	2898586	2900034	-	1449	796
OMCOBO_02592	contig_2	2900288	2901517	+	1230	313
OMCOBO_02593	contig_2	2901483	2904209	-	2727	12625
OMCOBO_02594	contig_2	2904296	2905306	+	1011	2482
OMCOBO_02595	contig_2	2905437	2906720	-	1284	19742
OMCOBO_02596	contig_2	2906882	2907556	-	675	63109
OMCOBO_02597	contig_2	2907622	2908236	-	615	44639
OMCOBO_02598	contig_2	2908509	2909897	-	1389	73390
OMCOBO_02601	contig_2	2910507	2910887	+	381	3632
OMCOBO_02602	contig_2	2910926	2911120	-	195	2325
OMCOBO_02603	contig_2	2911503	2912744	+	1242	464
OMCOBO_02604	contig_2	2912701	2913807	-	1107	604
OMCOBO_02605	contig_2	2913974	2915203	+	1230	162
OMCOBO_02606	contig_2	2915244	2916065	-	822	464
OMCOBO_02607	contig_2	2916175	2916663	-	489	6081
OMCOBO_02608	contig_2	2916854	2918317	+	1464	3785
OMCOBO_02609	contig_2	2918386	2918991	-	606	707
OMCOBO_02610	contig_2	2919329	2920711	+	1383	116
OMCOBO_02611	contig_2	2921009	2922430	+	1422	3378
OMCOBO_02612	contig_2	2922621	2923262	+	642	30225
OMCOBO_02614	contig_2	2923401	2924096	-	696	2057
OMCOBO_02615	contig_2	2924211	2926799	+	2589	13658
OMCOBO_02616	contig_2	2926924	2927949	+	1026	1075
OMCOBO_02617	contig_2	2928147	2929178	+	1032	28761
OMCOBO_02618	contig_2	2929270	2929791	-	522	106
OMCOBO_02619	contig_2	2929916	2932504	+	2589	43573
OMCOBO_02620	contig_2	2932722	2933867	-	1146	726
OMCOBO_02621	contig_2	2934041	2934988	-	948	120
OMCOBO_02622	contig_2	2935024	2935962	-	939	756
OMCOBO_02623	contig_2	2936083	2937057	-	975	9579
OMCOBO_02625	contig_2	2937323	2937571	-	249	1934
OMCOBO_02626	contig_2	2937667	2939859	-	2193	253
OMCOBO_02627	contig_2	2939865	2940125	-	261	780
OMCOBO_02628	contig_2	2940632	2943661	+	3030	450
OMCOBO_02629	contig_2	2943736	2944272	-	537	788
OMCOBO_02630	contig_2	2944491	2945663	+	1173	4907
OMCOBO_02631	contig_2	2945812	2946150	+	339	604
OMCOBO_02632	contig_2	2946534	2947670	+	1137	84
OMCOBO_02633	contig_2	2947739	2949133	+	1395	102
OMCOBO_02634	contig_2	2949147	2950103	+	957	137
OMCOBO_02635	contig_2	2950131	2951036	+	906	215
OMCOBO_02636	contig_2	2951044	2952516	+	1473	430
OMCOBO_02637	contig_2	2952507	2953499	+	993	197
OMCOBO_02638	contig_2	2953542	2953859	-	318	182
OMCOBO_02639	contig_2	2954151	2954843	-	693	437
OMCOBO_02640	contig_2	2955472	2956842	+	1371	453
OMCOBO_02641	contig_2	2956854	2957867	+	1014	157
OMCOBO_02642	contig_2	2958017	2959318	+	1302	884
OMCOBO_02643	contig_2	2959315	2961909	+	2595	620
OMCOBO_02644	contig_2	2961911	2963284	+	1374	575
OMCOBO_02645	contig_2	2963389	2964246	+	858	279
OMCOBO_02646	contig_2	2964525	2965925	+	1401	966
OMCOBO_02647	contig_2	2966051	2966455	+	405	574
OMCOBO_02648	contig_2	2967488	2968348	-	861	964
OMCOBO_02649	contig_2	2968345	2968740	-	396	10365
OMCOBO_02650	contig_2	2968785	2970449	-	1665	57493
OMCOBO_02651	contig_2	2970734	2972134	-	1401	60323
OMCOBO_02652	contig_2	2972367	2972912	-	546	29
OMCOBO_02653	contig_2	2973245	2975386	-	2142	23
OMCOBO_02654	contig_2	2975383	2977161	-	1779	31
OMCOBO_02656	contig_2	2978062	2978478	-	417	69
OMCOBO_02657	contig_2	2978478	2979134	-	657	14
OMCOBO_02658	contig_2	2981022	2982335	+	1314	132
OMCOBO_02659	contig_2	2982748	2983371	-	624	318
OMCOBO_02660	contig_2	2983546	2984670	-	1125	2061
OMCOBO_02661	contig_2	2984844	2986910	-	2067	114
OMCOBO_02662	contig_2	2987325	2988341	+	1017	1410
OMCOBO_02663	contig_2	2988443	2988889	-	447	9033
OMCOBO_02664	contig_2	2989019	2989879	-	861	399
OMCOBO_02665	contig_2	2989876	2992671	-	2796	1151
OMCOBO_02666	contig_2	2992917	2994056	-	1140	230
OMCOBO_02667	contig_2	2994304	2995797	-	1494	34929
OMCOBO_02668	contig_2	2995834	2997825	-	1992	1944
OMCOBO_02669	contig_2	2997822	2998823	-	1002	730
OMCOBO_02670	contig_2	2998916	2999803	-	888	61
OMCOBO_02671	contig_2	2999869	3000861	-	993	119
OMCOBO_02672	contig_2	3001239	3002159	+	921	165
OMCOBO_02673	contig_2	3002261	3003406	+	1146	329
OMCOBO_02674	contig_2	3003666	3005141	+	1476	32
OMCOBO_02675	contig_2	3005353	3005757	+	405	38
OMCOBO_02676	contig_2	3006048	3006242	+	195	67
OMCOBO_02677	contig_2	3006344	3007450	-	1107	92
OMCOBO_02678	contig_2	3007857	3008891	+	1035	248
OMCOBO_02679	contig_2	3008981	3009532	-	552	196
OMCOBO_02680	contig_2	3009563	3010207	-	645	1
OMCOBO_02681	contig_2	3010465	3010752	+	288	3309
OMCOBO_02683	contig_2	3011458	3012759	-	1302	62683
OMCOBO_02684	contig_2	3012749	3012844	-	96	15
OMCOBO_02685	contig_2	3012925	3015183	-	2259	993
OMCOBO_02686	contig_2	3015278	3016159	-	882	17
OMCOBO_02687	contig_2	3016156	3017340	-	1185	56
OMCOBO_02688	contig_2	3017337	3018485	-	1149	85
OMCOBO_02689	contig_2	3018661	3019839	+	1179	86
OMCOBO_02690	contig_2	3019868	3020740	+	873	59
OMCOBO_02691	contig_2	3020932	3022764	+	1833	185
OMCOBO_02692	contig_2	3022844	3024262	-	1419	2973
OMCOBO_02693	contig_2	3024347	3028408	-	4062	2804
OMCOBO_02694	contig_2	3028531	3031371	-	2841	434
OMCOBO_02695	contig_2	3031610	3032401	+	792	1927
OMCOBO_02696	contig_2	3032373	3034577	+	2205	5991
OMCOBO_02697	contig_2	3034574	3035212	+	639	81
OMCOBO_02698	contig_2	3035223	3036971	-	1749	70
OMCOBO_02699	contig_2	3037037	3038557	-	1521	60
OMCOBO_02700	contig_2	3038770	3040350	+	1581	47
OMCOBO_02701	contig_2	3040602	3041066	+	465	263
OMCOBO_02702	contig_2	3041238	3041621	+	384	96
OMCOBO_02703	contig_2	3041895	3048410	+	6516	584
OMCOBO_02704	contig_2	3048407	3050647	+	2241	760
OMCOBO_02705	contig_2	3050644	3050853	+	210	0
OMCOBO_02706	contig_2	3050757	3051728	-	972	317
OMCOBO_02707	contig_2	3051911	3052702	+	792	702
OMCOBO_02708	contig_2	3052733	3053623	-	891	258
OMCOBO_02709	contig_2	3053642	3054850	-	1209	380
OMCOBO_02710	contig_2	3054992	3055639	-	648	350
OMCOBO_02711	contig_2	3055776	3057416	+	1641	176
OMCOBO_02712	contig_2	3057425	3059464	+	2040	116
OMCOBO_02713	contig_2	3059461	3060417	+	957	113
OMCOBO_02714	contig_2	3060425	3061582	+	1158	250
OMCOBO_02715	contig_2	3061763	3063358	-	1596	1672
OMCOBO_02716	contig_2	3063460	3063867	+	408	1049
OMCOBO_02717	contig_2	3063950	3065779	+	1830	13041
OMCOBO_02718	contig_2	3066106	3066627	-	522	1015
OMCOBO_02719	contig_2	3067676	3068944	+	1269	43981
OMCOBO_02720	contig_2	3068950	3069570	+	621	5942
OMCOBO_02722	contig_2	3069837	3070487	-	651	344
OMCOBO_02723	contig_2	3070651	3071559	+	909	40
OMCOBO_02724	contig_2	3071680	3072732	-	1053	194
OMCOBO_02725	contig_2	3072883	3074316	-	1434	117
OMCOBO_02726	contig_2	3074360	3075052	-	693	86
OMCOBO_02727	contig_2	3075162	3075728	+	567	63
OMCOBO_02728	contig_2	3075759	3076619	-	861	54
OMCOBO_02729	contig_2	3076778	3077086	-	309	1446
OMCOBO_02730	contig_2	3077306	3078340	+	1035	0
OMCOBO_02731	contig_2	3078403	3079584	+	1182	0
OMCOBO_02732	contig_2	3079581	3081008	+	1428	5
OMCOBO_02733	contig_2	3081109	3082350	+	1242	0
OMCOBO_02734	contig_2	3082444	3082896	-	453	103
OMCOBO_02735	contig_2	3083144	3084613	+	1470	284
OMCOBO_02736	contig_2	3084698	3085291	-	594	955
OMCOBO_02737	contig_2	3085446	3086777	+	1332	473
OMCOBO_02738	contig_2	3086768	3088315	+	1548	561
OMCOBO_02739	contig_2	3088365	3089723	+	1359	563
OMCOBO_02740	contig_2	3089895	3090278	+	384	68
OMCOBO_02741	contig_2	3090508	3091134	+	627	245
OMCOBO_02743	contig_2	3091316	3092563	-	1248	60
OMCOBO_02744	contig_2	3092856	3094754	+	1899	779
OMCOBO_02745	contig_2	3094783	3095913	-	1131	444
OMCOBO_02746	contig_2	3096124	3096849	-	726	1053
OMCOBO_02747	contig_2	3096899	3097801	-	903	1759
OMCOBO_02748	contig_2	3098010	3098984	+	975	536
OMCOBO_02749	contig_2	3099069	3100487	+	1419	1018
OMCOBO_02750	contig_2	3100624	3101124	-	501	4119
OMCOBO_02751	contig_2	3101388	3102212	+	825	263
OMCOBO_02752	contig_2	3102209	3102949	+	741	195
OMCOBO_02753	contig_2	3102946	3103596	+	651	306
OMCOBO_02754	contig_2	3103586	3104413	+	828	692
OMCOBO_02755	contig_2	3105045	3105746	+	702	1235
OMCOBO_02757	contig_2	3106027	3107868	-	1842	17
OMCOBO_02758	contig_2	3108159	3108752	-	594	42
OMCOBO_02759	contig_2	3109079	3109606	+	528	457
OMCOBO_02760	contig_2	3109964	3111289	-	1326	767
OMCOBO_02761	contig_2	3111289	3111708	-	420	448
OMCOBO_02763	contig_2	3112457	3112921	-	465	4
OMCOBO_02764	contig_2	3112905	3113345	-	441	60
OMCOBO_02765	contig_2	3113485	3114264	-	780	6115
OMCOBO_02766	contig_2	3114388	3115452	-	1065	8
OMCOBO_02767	contig_2	3115509	3116306	-	798	21
OMCOBO_02768	contig_2	3116293	3117354	-	1062	0
OMCOBO_02769	contig_2	3117347	3118564	-	1218	21
OMCOBO_02770	contig_2	3118566	3119324	-	759	11
OMCOBO_02771	contig_2	3119318	3120439	-	1122	17
OMCOBO_02772	contig_2	3120578	3121417	-	840	169
OMCOBO_02773	contig_2	3121445	3122587	-	1143	32
OMCOBO_02774	contig_2	3122644	3123765	+	1122	396
OMCOBO_02775	contig_2	3124456	3125313	-	858	452
OMCOBO_02776	contig_2	3125453	3126373	-	921	19
OMCOBO_02777	contig_2	3126517	3126822	-	306	108
OMCOBO_02778	contig_2	3127046	3128566	-	1521	316
OMCOBO_02779	contig_2	3128563	3128826	-	264	10
OMCOBO_02780	contig_2	3128895	3129674	-	780	41
OMCOBO_02781	contig_2	3129776	3131155	-	1380	269
OMCOBO_02782	contig_2	3131540	3132850	+	1311	387
OMCOBO_02783	contig_2	3132867	3133577	-	711	174
OMCOBO_02784	contig_2	3133600	3134625	-	1026	30
OMCOBO_02785	contig_2	3134669	3135529	-	861	44
OMCOBO_02786	contig_2	3135522	3136316	-	795	28
OMCOBO_02787	contig_2	3136668	3138959	+	2292	311
OMCOBO_02788	contig_2	3138998	3139318	-	321	233
OMCOBO_02789	contig_2	3139468	3139818	-	351	923
OMCOBO_02790	contig_2	3139953	3140273	-	321	877
OMCOBO_02791	contig_2	3140529	3140996	+	468	1316
OMCOBO_02792	contig_2	3141027	3142310	-	1284	598
OMCOBO_02793	contig_2	3142310	3142816	-	507	181
OMCOBO_02794	contig_2	3143269	3144810	+	1542	1474
OMCOBO_02795	contig_2	3144928	3145590	+	663	287
OMCOBO_02796	contig_2	3145587	3146282	+	696	425
OMCOBO_02798	contig_2	3146415	3147050	-	636	1134
OMCOBO_02799	contig_2	3147060	3147482	-	423	38
OMCOBO_02800	contig_2	3147696	3148508	-	813	7354
OMCOBO_02801	contig_2	3148519	3148752	-	234	1563
OMCOBO_02802	contig_2	3148983	3150314	+	1332	37
